,07-12-21-11-02-04_fitted_on_100_EPOCHS,real,07-12-21-13-05-13_fitted_on_100_EPOCHS,07-12-21-15-32-10_fitted_on_100_EPOCHS,07-12-21-18-20-59_fitted_on_100_EPOCHS,07-12-21-20-59-27_fitted_on_100_EPOCHS,07-12-21-11-02-04_fitted_on_100_EPOCHS_weight,07-12-21-13-05-13_fitted_on_100_EPOCHS_weight,07-12-21-15-32-10_fitted_on_100_EPOCHS_weight,07-12-21-18-20-59_fitted_on_100_EPOCHS_weight,07-12-21-20-59-27_fitted_on_100_EPOCHS_weight
49936,1,1,1,1,0,1,,,,,
49937,0,0,0,1,0,0,,,,,
49938,0,0,0,0,0,0,,,,,
49939,0,0,0,2,0,0,,,,,
49940,0,0,0,0,0,0,,,,,
49941,0,0,0,2,0,0,,,,,
49942,0,0,0,2,0,0,,,,,
49943,2,0,0,2,0,0,,,,,
49944,0,0,0,2,0,0,,,,,
49945,2,0,0,2,0,0,,,,,
49946,2,2,0,2,0,0,,,,,
49947,2,2,0,2,0,2,,,,,
49948,2,2,0,0,0,2,,,,,
49949,2,2,2,1,0,2,,,,,
49950,2,2,2,1,0,2,,,,,
49951,2,2,0,0,0,1,,,,,
49952,0,1,0,1,0,1,,,,,
49953,0,1,0,1,0,1,,,,,
49954,0,1,1,1,0,1,,,,,
49955,0,1,1,1,0,1,,,,,
49956,0,1,1,1,0,0,,,,,
49957,0,1,1,1,0,0,,,,,
49958,1,2,1,1,0,0,,,,,
49959,1,2,1,1,0,0,,,,,
49960,0,1,1,1,0,0,,,,,
49961,0,1,0,1,0,0,,,,,
49962,0,1,0,1,0,0,,,,,
49963,0,1,0,1,0,0,,,,,
49964,0,1,0,1,0,2,,,,,
49965,0,0,0,1,0,0,,,,,
49966,0,0,0,1,0,0,,,,,
49967,0,0,0,1,0,0,,,,,
49968,0,0,0,1,0,2,,,,,
49969,0,0,0,1,0,0,,,,,
49970,0,0,0,1,0,2,,,,,
49971,0,0,0,1,0,0,,,,,
49972,0,0,0,1,0,0,,,,,
49973,0,0,0,1,0,0,,,,,
49974,0,0,0,1,0,0,,,,,
49975,0,0,0,1,0,0,,,,,
49976,0,0,0,1,0,0,,,,,
49977,0,2,0,1,0,0,,,,,
49978,2,2,2,1,0,2,,,,,
49979,2,2,2,1,0,2,,,,,
49980,2,2,2,0,0,2,,,,,
49981,2,2,2,2,0,2,,,,,
49982,2,2,2,2,0,2,,,,,
49983,2,2,2,2,0,2,,,,,
49984,2,2,2,0,0,2,,,,,
49985,2,2,0,0,0,2,,,,,
49986,2,2,0,0,0,2,,,,,
49987,0,0,0,0,0,0,,,,,
49988,0,0,0,0,0,0,,,,,
49989,0,0,0,1,0,2,,,,,
49990,0,1,1,1,0,1,,,,,
49991,0,1,1,1,0,1,,,,,
49992,1,1,1,1,0,2,,,,,
49993,1,1,1,1,0,0,,,,,
49994,1,1,1,1,0,0,,,,,
49995,1,1,1,1,0,0,,,,,
49996,1,1,1,1,0,2,,,,,
49997,2,1,1,1,0,2,,,,,
49998,0,1,1,1,0,2,,,,,
49999,0,1,1,1,0,2,,,,,
50000,2,1,2,1,0,2,,,,,
50001,2,1,2,1,0,2,,,,,
50002,2,1,2,1,0,2,,,,,
50003,2,1,2,2,0,2,,,,,
50004,2,1,2,2,0,2,,,,,
50005,2,0,2,2,0,2,,,,,
50006,2,1,2,1,0,2,,,,,
50007,2,0,2,1,0,2,,,,,
50008,2,2,2,2,0,2,,,,,
50009,2,2,2,1,0,2,,,,,
50010,2,1,2,1,0,2,,,,,
50011,0,2,2,1,0,2,,,,,
50012,2,2,2,1,0,2,,,,,
50013,0,2,2,1,0,2,,,,,
50014,0,2,2,1,0,2,,,,,
50015,0,2,2,1,0,2,,,,,
50016,0,2,2,1,0,2,,,,,
50017,2,2,0,1,0,2,,,,,
50018,0,1,0,1,0,2,,,,,
50019,0,0,0,0,0,0,,,,,
50020,0,0,0,0,0,0,,,,,
50021,0,0,0,0,0,0,,,,,
50022,0,0,0,1,0,0,,,,,
50023,0,0,0,1,0,0,,,,,
50024,0,0,0,2,0,0,,,,,
50025,0,0,2,0,0,2,,,,,
50026,0,0,0,2,0,2,,,,,
50027,0,0,0,2,0,2,,,,,
50028,0,0,0,2,0,2,,,,,
50029,1,0,0,1,0,2,,,,,
50030,1,2,2,2,0,2,,,,,
50031,2,2,2,2,0,2,,,,,
50032,2,2,2,2,0,2,,,,,
50033,2,2,2,2,0,2,,,,,
50034,2,2,2,2,0,2,,,,,
50035,2,2,2,2,0,2,,,,,
50036,2,2,2,2,0,2,,,,,
50037,2,2,2,2,0,2,,,,,
50038,2,2,2,2,0,2,,,,,
50039,2,2,2,0,0,2,,,,,
50040,0,2,2,0,0,2,,,,,
50041,0,1,2,2,0,2,,,,,
50042,0,0,0,0,0,2,,,,,
50043,0,0,0,0,0,2,,,,,
50044,0,0,0,0,0,2,,,,,
50045,0,0,0,0,0,2,,,,,
50046,0,0,0,0,0,2,,,,,
50047,0,0,0,0,0,0,,,,,
50048,0,0,0,0,0,0,,,,,
50049,0,0,0,0,0,0,,,,,
50050,0,0,0,0,0,0,,,,,
50051,0,0,0,0,0,0,,,,,
50052,0,1,0,0,0,1,,,,,
50053,0,2,0,0,0,1,,,,,
50054,0,1,0,1,0,1,,,,,
50055,2,0,0,1,0,0,,,,,
50056,2,0,0,1,0,0,,,,,
50057,0,0,0,1,0,0,,,,,
50058,0,0,0,1,0,0,,,,,
50059,0,0,0,1,0,0,,,,,
50060,0,0,0,0,0,0,,,,,
50061,0,0,0,0,0,0,,,,,
50062,0,0,0,1,0,0,,,,,
50063,0,0,0,1,0,0,,,,,
50064,0,0,0,1,0,0,,,,,
50065,0,0,0,1,0,0,,,,,
50066,0,0,0,0,0,0,,,,,
50067,0,0,0,0,0,0,,,,,
50068,0,0,0,0,0,0,,,,,
50069,0,0,0,0,0,0,,,,,
50070,0,0,0,0,0,0,,,,,
50071,0,0,0,0,0,0,,,,,
50072,0,0,0,0,0,0,,,,,
50073,0,0,0,0,0,0,,,,,
50074,0,0,0,0,0,0,,,,,
50075,0,0,0,0,0,0,,,,,
50076,0,0,0,2,0,2,,,,,
50077,2,1,0,2,0,2,,,,,
50078,2,2,0,2,0,2,,,,,
50079,2,2,0,2,0,2,,,,,
50080,2,2,0,2,0,2,,,,,
50081,0,0,0,2,0,0,,,,,
50082,0,0,0,2,0,0,,,,,
50083,0,0,0,0,0,0,,,,,
50084,0,1,0,0,0,0,,,,,
50085,0,0,0,0,0,0,,,,,
50086,0,0,0,0,0,0,,,,,
50087,0,0,0,0,0,0,,,,,
50088,0,0,0,0,0,0,,,,,
50089,0,0,2,0,0,0,,,,,
50090,0,1,2,0,0,0,,,,,
50091,0,1,2,0,0,0,,,,,
50092,0,1,2,0,0,0,,,,,
50093,0,1,2,0,0,0,,,,,
50094,0,1,2,0,0,0,,,,,
50095,0,0,1,0,0,0,,,,,
50096,0,0,1,0,0,0,,,,,
50097,0,0,1,0,0,0,,,,,
50098,0,0,0,0,0,0,,,,,
50099,0,0,0,0,0,0,,,,,
50100,0,0,0,0,0,0,,,,,
50101,0,0,0,0,0,0,,,,,
50102,0,0,0,0,0,0,,,,,
50103,0,0,0,0,0,0,,,,,
50104,0,0,0,0,0,0,,,,,
50105,0,0,0,0,0,0,,,,,
50106,0,0,0,0,0,0,,,,,
50107,0,0,0,0,0,0,,,,,
50108,0,0,0,0,0,1,,,,,
50109,0,0,0,2,0,1,,,,,
50110,0,1,0,2,0,1,,,,,
50111,0,1,0,2,0,1,,,,,
50112,1,1,0,2,0,1,,,,,
50113,1,1,0,2,0,1,,,,,
50114,1,1,1,0,0,1,,,,,
50115,1,1,1,1,0,1,,,,,
50116,1,1,1,0,0,1,,,,,
50117,1,1,1,1,0,1,,,,,
50118,1,1,1,1,0,1,,,,,
50119,1,2,2,2,0,0,,,,,
50120,2,2,2,2,0,2,,,,,
50121,2,2,2,2,0,2,,,,,
50122,2,2,2,2,0,2,,,,,
50123,2,2,2,2,0,2,,,,,
50124,2,2,2,2,0,2,,,,,
50125,2,2,2,2,0,0,,,,,
50126,1,2,2,2,0,0,,,,,
50127,2,2,0,2,0,0,,,,,
50128,1,0,0,2,0,0,,,,,
50129,1,0,0,1,0,0,,,,,
50130,1,0,0,1,0,0,,,,,
50131,1,1,1,1,0,0,,,,,
50132,0,0,0,1,0,0,,,,,
50133,0,0,0,1,0,0,,,,,
50134,0,0,0,1,0,0,,,,,
50135,2,0,0,1,0,0,,,,,
50136,0,0,0,2,0,0,,,,,
50137,0,0,0,2,0,0,,,,,
50138,2,0,0,2,0,0,,,,,
50139,0,0,0,0,0,0,,,,,
50140,0,0,0,0,0,0,,,,,
50141,2,0,0,0,0,0,,,,,
50142,2,0,0,0,0,0,,,,,
50143,2,0,0,0,0,0,,,,,
50144,0,0,0,0,0,0,,,,,
50145,0,0,0,0,0,0,,,,,
50146,0,0,0,0,0,0,,,,,
50147,2,0,0,0,0,0,,,,,
50148,2,0,0,0,0,0,,,,,
50149,2,0,0,0,0,0,,,,,
50150,2,0,0,0,0,0,,,,,
50151,0,0,0,0,0,0,,,,,
50152,0,0,0,0,0,0,,,,,
50153,0,0,0,0,0,0,,,,,
50154,0,0,0,0,0,0,,,,,
50155,0,0,0,0,0,0,,,,,
50156,0,0,0,0,0,0,,,,,
50157,0,1,0,0,0,0,,,,,
50158,0,1,0,0,0,0,,,,,
50159,0,1,1,0,0,0,,,,,
50160,0,1,1,0,0,0,,,,,
50161,0,1,1,0,0,0,,,,,
50162,0,1,1,0,0,0,,,,,
50163,0,1,1,0,0,0,,,,,
50164,0,1,1,0,0,0,,,,,
50165,0,1,1,1,0,0,,,,,
50166,0,1,1,1,0,0,,,,,
50167,0,1,1,1,0,0,,,,,
50168,0,1,1,1,0,0,,,,,
50169,0,1,0,1,0,0,,,,,
50170,2,1,0,2,0,0,,,,,
50171,2,1,1,2,0,0,,,,,
50172,2,1,0,2,0,0,,,,,
50173,2,1,0,2,0,0,,,,,
50174,2,1,0,2,0,0,,,,,
50175,2,1,0,2,0,0,,,,,
50176,0,1,0,2,0,0,,,,,
50177,0,1,0,0,0,0,,,,,
50178,0,1,0,0,0,0,,,,,
50179,0,1,0,0,0,0,,,,,
50180,0,1,0,0,0,0,,,,,
50181,0,1,0,0,0,0,,,,,
50182,0,1,0,1,0,0,,,,,
50183,0,1,0,1,0,0,,,,,
50184,0,1,0,1,0,0,,,,,
50185,0,1,0,0,0,0,,,,,
50186,2,1,0,0,0,0,,,,,
50187,2,1,0,0,0,1,,,,,
50188,2,1,0,0,0,0,,,,,
50189,0,1,0,0,0,0,,,,,
50190,0,1,0,0,0,0,,,,,
50191,0,1,0,0,0,0,,,,,
50192,0,1,0,0,0,0,,,,,
50193,0,1,0,0,0,0,,,,,
50194,0,1,0,0,0,0,,,,,
50195,0,1,0,0,0,0,,,,,
50196,2,2,0,0,0,0,,,,,
50197,0,2,0,0,0,0,,,,,
50198,2,2,0,0,0,0,,,,,
50199,2,2,0,0,0,0,,,,,
50200,2,2,0,0,0,2,,,,,
50201,2,2,0,0,0,2,,,,,
50202,2,2,0,0,0,2,,,,,
50203,2,2,0,2,0,2,,,,,
50204,2,2,0,2,0,1,,,,,
50205,2,2,0,2,0,1,,,,,
50206,2,0,0,2,0,1,,,,,
50207,2,2,0,2,0,1,,,,,
50208,2,2,0,2,0,0,,,,,
50209,0,2,2,2,0,0,,,,,
50210,1,2,2,2,0,0,,,,,
50211,2,2,0,2,0,0,,,,,
50212,1,0,0,2,0,0,,,,,
50213,1,0,0,2,0,0,,,,,
50214,1,0,0,0,0,0,,,,,
50215,1,0,0,0,0,0,,,,,
50216,1,0,0,0,0,0,,,,,
50217,1,2,0,0,0,0,,,,,
50218,0,1,0,0,0,0,,,,,
50219,0,0,0,0,0,0,,,,,
50220,0,2,0,0,0,0,,,,,
50221,0,2,0,0,0,1,,,,,
50222,0,2,0,0,0,1,,,,,
50223,1,0,0,1,0,1,,,,,
50224,1,2,0,1,0,1,,,,,
50225,1,2,0,0,0,1,,,,,
50226,1,0,0,0,0,1,,,,,
50227,1,0,0,0,0,1,,,,,
50228,1,0,0,0,0,1,,,,,
50229,1,0,0,0,0,1,,,,,
50230,1,2,0,1,0,1,,,,,
50231,1,1,0,1,0,1,,,,,
50232,0,0,0,0,0,1,,,,,
50233,0,0,0,0,0,1,,,,,
50234,1,1,0,0,0,1,,,,,
50235,1,2,0,1,0,1,,,,,
50236,1,0,0,1,0,1,,,,,
50237,0,0,0,1,0,1,,,,,
50238,0,0,1,1,0,1,,,,,
50239,0,0,0,1,0,1,,,,,
50240,0,0,0,1,0,1,,,,,
50241,1,1,1,1,0,1,,,,,
50242,1,1,1,1,0,1,,,,,
50243,2,1,1,1,0,1,,,,,
50244,1,1,1,1,0,1,,,,,
50245,1,1,1,1,0,1,,,,,
50246,1,1,1,1,0,1,,,,,
50247,1,1,1,1,0,1,,,,,
50248,1,1,1,1,0,1,,,,,
50249,1,1,1,1,0,1,,,,,
50250,1,1,1,1,0,1,,,,,
50251,1,0,1,1,0,1,,,,,
50252,1,0,1,1,0,1,,,,,
50253,1,0,1,1,0,1,,,,,
50254,1,0,1,1,0,1,,,,,
50255,1,0,1,1,0,1,,,,,
50256,1,0,1,1,0,1,,,,,
50257,1,0,1,1,0,1,,,,,
50258,1,0,1,1,0,1,,,,,
50259,1,0,1,1,0,1,,,,,
50260,1,2,1,1,0,1,,,,,
50261,1,2,1,1,0,1,,,,,
50262,1,1,1,1,0,1,,,,,
50263,1,1,1,1,0,1,,,,,
50264,1,1,1,1,0,1,,,,,
50265,1,1,1,1,0,1,,,,,
50266,1,1,1,1,0,1,,,,,
50267,1,1,1,1,0,1,,,,,
50268,0,1,1,1,0,1,,,,,
50269,1,1,1,1,0,1,,,,,
50270,1,1,1,1,0,1,,,,,
50271,1,1,1,1,0,1,,,,,
50272,0,1,1,1,0,1,,,,,
50273,0,1,1,1,0,1,,,,,
50274,0,1,1,1,0,1,,,,,
50275,0,1,1,1,0,1,,,,,
50276,0,1,1,1,0,1,,,,,
50277,0,1,1,1,0,1,,,,,
50278,0,1,1,1,0,1,,,,,
50279,0,1,1,1,0,1,,,,,
50280,0,1,1,1,0,1,,,,,
50281,2,1,1,1,0,1,,,,,
50282,2,1,1,1,0,1,,,,,
50283,2,0,1,1,0,1,,,,,
50284,2,0,0,1,0,0,,,,,
50285,0,0,0,1,0,0,,,,,
50286,0,0,0,1,0,0,,,,,
50287,0,0,0,1,0,0,,,,,
50288,0,0,0,0,0,0,,,,,
50289,0,0,0,0,0,0,,,,,
50290,0,0,0,0,0,0,,,,,
50291,0,0,0,0,0,0,,,,,
50292,0,0,0,0,0,0,,,,,
50293,0,0,0,0,0,0,,,,,
50294,0,1,0,0,0,0,,,,,
50295,0,1,0,0,0,0,,,,,
50296,0,1,0,0,0,0,,,,,
50297,0,1,1,0,0,0,,,,,
50298,2,1,1,0,0,0,,,,,
50299,0,1,1,0,0,0,,,,,
50300,0,1,1,0,0,0,,,,,
50301,0,1,1,0,0,0,,,,,
50302,0,1,1,0,0,0,,,,,
50303,0,1,1,1,0,0,,,,,
50304,0,0,1,1,0,0,,,,,
50305,0,0,1,1,0,1,,,,,
50306,0,0,1,1,0,0,,,,,
50307,0,0,1,1,0,0,,,,,
50308,0,0,0,1,0,0,,,,,
50309,0,0,0,1,2,0,,,,,
50310,0,0,0,0,0,0,,,,,
50311,0,0,0,0,2,0,,,,,
50312,0,0,0,0,0,0,,,,,
50313,0,0,0,0,0,0,,,,,
50314,0,0,0,0,2,0,,,,,
50315,0,0,1,0,0,0,,,,,
50316,0,0,1,0,2,0,,,,,
50317,0,0,1,0,0,0,,,,,
50318,0,0,1,0,2,0,,,,,
50319,2,0,1,0,0,0,,,,,
50320,2,2,1,0,0,1,,,,,
50321,2,2,1,0,0,1,,,,,
50322,0,0,1,0,0,1,,,,,
50323,2,2,1,0,0,1,,,,,
50324,2,2,2,0,0,0,,,,,
50325,2,2,2,0,0,0,,,,,
50326,2,2,2,0,0,0,,,,,
50327,2,2,2,0,0,0,,,,,
50328,2,2,2,0,0,0,,,,,
50329,2,0,2,0,0,0,,,,,
50330,2,0,2,0,0,0,,,,,
50331,2,2,2,0,0,0,,,,,
50332,2,2,2,0,0,0,,,,,
50333,0,0,2,0,0,0,,,,,
50334,0,0,0,0,0,0,,,,,
50335,0,0,0,0,0,0,,,,,
50336,0,0,0,0,0,0,,,,,
50337,0,0,0,0,0,0,,,,,
50338,0,0,0,0,0,0,,,,,
50339,0,0,0,0,0,0,,,,,
50340,0,0,0,0,0,0,,,,,
50341,2,0,0,0,0,0,,,,,
50342,2,0,0,0,0,0,,,,,
50343,2,2,0,0,0,2,,,,,
50344,2,0,0,0,0,0,,,,,
50345,2,0,0,0,0,0,,,,,
50346,0,0,0,0,0,0,,,,,
50347,0,0,0,0,0,1,,,,,
50348,0,0,0,0,0,1,,,,,
50349,0,0,0,0,0,1,,,,,
50350,1,0,0,0,0,1,,,,,
50351,0,0,0,0,0,1,,,,,
50352,1,1,0,1,0,1,,,,,
50353,1,1,0,1,0,1,,,,,
50354,1,1,0,1,0,1,,,,,
50355,1,1,0,1,0,1,,,,,
50356,1,1,1,1,0,1,,,,,
50357,1,1,1,1,0,1,,,,,
50358,1,1,1,1,0,1,,,,,
50359,1,2,1,1,0,1,,,,,
50360,1,2,1,1,0,1,,,,,
50361,2,2,1,1,0,1,,,,,
50362,2,2,1,1,0,1,,,,,
50363,2,2,1,1,0,1,,,,,
50364,2,2,2,1,0,1,,,,,
50365,2,2,2,1,0,1,,,,,
50366,2,2,2,1,0,1,,,,,
50367,2,2,1,1,0,1,,,,,
50368,1,2,1,1,0,1,,,,,
50369,1,1,1,1,0,1,,,,,
50370,1,1,1,1,0,1,,,,,
50371,1,1,1,1,0,1,,,,,
50372,1,0,1,1,0,1,,,,,
50373,1,0,1,0,0,1,,,,,
50374,1,0,1,0,0,0,,,,,
50375,1,0,1,0,0,0,,,,,
50376,1,0,1,0,0,0,,,,,
50377,1,0,1,0,0,0,,,,,
50378,0,0,1,0,0,0,,,,,
50379,0,0,1,0,0,0,,,,,
50380,0,0,1,0,0,0,,,,,
50381,0,0,1,0,0,0,,,,,
50382,0,0,0,0,0,1,,,,,
50383,0,0,1,0,0,1,,,,,
50384,0,0,1,0,0,1,,,,,
50385,0,0,1,0,0,1,,,,,
50386,0,0,1,0,0,1,,,,,
50387,0,0,1,0,0,1,,,,,
50388,2,1,1,0,0,1,,,,,
50389,1,1,0,0,0,1,,,,,
50390,1,1,1,1,0,1,,,,,
50391,1,1,1,1,0,1,,,,,
50392,1,1,1,1,0,1,,,,,
50393,1,1,1,1,0,1,,,,,
50394,1,1,1,1,0,1,,,,,
50395,1,1,1,1,0,2,,,,,
50396,1,1,1,1,0,2,,,,,
50397,1,1,1,1,0,2,,,,,
50398,1,1,1,1,0,2,,,,,
50399,1,1,1,1,0,2,,,,,
50400,1,1,1,1,0,2,,,,,
50401,1,1,1,1,0,1,,,,,
50402,1,1,1,1,0,1,,,,,
50403,1,1,1,1,0,1,,,,,
50404,1,1,1,1,0,1,,,,,
50405,1,1,1,1,0,1,,,,,
50406,1,1,1,1,0,1,,,,,
50407,1,1,1,1,0,1,,,,,
50408,1,1,1,1,0,2,,,,,
50409,1,1,1,1,0,2,,,,,
50410,1,1,1,1,0,2,,,,,
50411,1,1,1,1,0,1,,,,,
50412,1,1,1,1,0,1,,,,,
50413,1,1,1,1,0,1,,,,,
50414,1,1,1,1,0,1,,,,,
50415,1,1,1,0,0,0,,,,,
50416,1,1,1,1,0,0,,,,,
50417,1,1,1,1,0,0,,,,,
50418,1,1,1,1,0,0,,,,,
50419,1,1,1,1,0,0,,,,,
50420,1,1,1,1,0,0,,,,,
50421,0,0,0,0,0,0,,,,,
50422,0,0,0,0,0,0,,,,,
50423,0,0,0,0,0,0,,,,,
50424,0,0,0,0,0,0,,,,,
50425,0,0,0,0,0,0,,,,,
50426,0,0,0,0,0,0,,,,,
50427,0,0,0,0,0,0,,,,,
50428,0,0,0,0,0,0,,,,,
50429,0,0,0,0,0,1,,,,,
50430,1,0,1,0,0,1,,,,,
50431,1,1,1,0,0,1,,,,,
50432,1,1,1,0,0,1,,,,,
50433,1,1,1,1,0,1,,,,,
50434,1,1,1,1,0,1,,,,,
50435,1,1,1,0,0,1,,,,,
50436,1,1,1,1,0,1,,,,,
50437,1,0,0,0,0,1,,,,,
50438,1,0,1,0,0,1,,,,,
50439,1,0,1,0,0,1,,,,,
50440,1,0,0,0,0,1,,,,,
50441,0,0,1,0,0,1,,,,,
50442,1,0,0,0,0,1,,,,,
50443,0,0,0,0,0,0,,,,,
50444,1,0,1,0,0,1,,,,,
50445,1,0,1,0,0,1,,,,,
50446,1,1,1,0,0,1,,,,,
50447,1,1,1,0,2,1,,,,,
50448,1,1,1,0,0,1,,,,,
50449,1,1,1,0,2,1,,,,,
50450,1,0,1,0,0,1,,,,,
50451,1,0,1,0,0,1,,,,,
50452,2,0,1,0,0,1,,,,,
50453,1,0,1,0,0,1,,,,,
50454,1,0,1,0,0,1,,,,,
50455,2,0,1,1,0,1,,,,,
50456,0,0,1,0,0,1,,,,,
50457,0,0,1,0,0,1,,,,,
50458,0,0,1,1,0,1,,,,,
50459,1,0,1,1,0,1,,,,,
50460,1,0,1,1,0,1,,,,,
50461,0,1,1,2,0,1,,,,,
50462,0,1,1,1,0,2,,,,,
50463,1,1,1,1,0,2,,,,,
50464,1,1,1,1,0,2,,,,,
50465,1,1,1,1,0,1,,,,,
50466,1,1,1,1,0,1,,,,,
50467,1,1,1,1,0,1,,,,,
50468,1,0,2,1,0,1,,,,,
50469,1,0,2,1,0,1,,,,,
50470,1,0,0,1,0,1,,,,,
50471,1,0,0,1,0,1,,,,,
50472,0,0,2,0,0,0,,,,,
50473,0,0,2,0,0,0,,,,,
50474,0,0,2,0,0,0,,,,,
50475,0,0,0,0,0,0,,,,,
50476,0,0,2,0,0,0,,,,,
50477,0,0,2,0,0,0,,,,,
50478,0,1,0,0,0,0,,,,,
50479,0,1,2,0,0,0,,,,,
50480,1,1,2,0,0,0,,,,,
50481,0,1,2,1,0,1,,,,,
50482,0,1,2,1,0,1,,,,,
50483,0,1,2,1,0,1,,,,,
50484,0,1,1,1,0,1,,,,,
50485,0,1,1,1,0,1,,,,,
50486,0,1,1,1,0,1,,,,,
50487,0,1,1,1,0,1,,,,,
50488,0,1,1,1,0,1,,,,,
50489,0,1,1,1,0,1,,,,,
50490,0,1,1,1,0,1,,,,,
50491,0,1,1,1,0,1,,,,,
50492,0,1,1,1,0,1,,,,,
50493,0,1,1,1,0,1,,,,,
50494,0,1,1,1,0,1,,,,,
50495,0,1,1,1,0,1,,,,,
50496,0,1,1,1,0,1,,,,,
50497,0,1,1,1,0,1,,,,,
50498,1,1,1,1,0,1,,,,,
50499,1,1,1,1,0,1,,,,,
50500,1,1,1,1,0,1,,,,,
50501,1,1,1,1,0,1,,,,,
50502,1,1,1,1,0,1,,,,,
50503,1,1,1,1,0,1,,,,,
50504,1,1,1,1,0,1,,,,,
50505,1,1,1,1,0,1,,,,,
50506,1,1,1,1,0,1,,,,,
50507,1,1,1,1,0,1,,,,,
50508,1,1,1,1,0,1,,,,,
50509,1,1,1,1,0,1,,,,,
50510,1,1,1,1,0,1,,,,,
50511,1,1,1,1,0,1,,,,,
50512,1,1,1,1,0,1,,,,,
50513,1,1,1,1,0,1,,,,,
50514,1,1,1,1,0,1,,,,,
50515,1,1,1,1,0,1,,,,,
50516,1,1,1,1,0,1,,,,,
50517,1,1,1,1,0,1,,,,,
50518,1,1,1,1,0,1,,,,,
50519,1,1,1,1,0,1,,,,,
50520,1,1,1,1,0,1,,,,,
50521,1,1,1,1,0,1,,,,,
50522,1,1,1,1,0,1,,,,,
50523,1,1,1,1,0,1,,,,,
50524,1,1,1,1,0,1,,,,,
50525,1,1,1,1,0,1,,,,,
50526,1,1,1,1,0,1,,,,,
50527,1,1,1,1,0,1,,,,,
50528,1,1,1,1,0,1,,,,,
50529,1,1,1,1,0,1,,,,,
50530,1,1,1,1,0,1,,,,,
50531,1,1,1,1,0,1,,,,,
50532,1,1,1,1,0,1,,,,,
50533,1,1,1,1,0,1,,,,,
50534,1,1,1,1,0,1,,,,,
50535,1,1,1,1,0,1,,,,,
50536,1,1,1,1,0,1,,,,,
50537,0,0,0,1,0,1,,,,,
50538,0,0,0,0,0,0,,,,,
50539,0,0,0,0,0,0,,,,,
50540,0,0,0,0,0,0,,,,,
50541,0,0,0,0,0,0,,,,,
50542,0,0,0,0,0,0,,,,,
50543,0,0,0,0,0,1,,,,,
50544,0,0,0,0,0,1,,,,,
50545,0,0,0,0,0,1,,,,,
50546,1,0,1,0,0,1,,,,,
50547,1,1,1,0,0,1,,,,,
50548,1,1,1,1,0,1,,,,,
50549,1,1,1,1,0,1,,,,,
50550,1,1,1,1,0,1,,,,,
50551,1,1,1,1,0,1,,,,,
50552,1,1,1,1,0,1,,,,,
50553,1,1,1,1,0,1,,,,,
50554,1,1,1,1,0,1,,,,,
50555,1,1,1,1,0,1,,,,,
50556,1,1,1,1,0,1,,,,,
50557,1,1,1,1,0,1,,,,,
50558,1,1,1,1,0,1,,,,,
50559,1,1,1,1,0,1,,,,,
50560,1,1,1,1,0,1,,,,,
50561,1,1,1,1,0,1,,,,,
50562,1,1,1,1,0,1,,,,,
50563,1,1,1,1,0,1,,,,,
50564,1,1,1,1,0,1,,,,,
50565,1,1,1,1,0,1,,,,,
50566,1,1,1,1,0,1,,,,,
50567,1,1,1,1,0,1,,,,,
50568,1,1,1,1,0,1,,,,,
50569,1,1,1,1,0,1,,,,,
50570,1,1,1,1,0,1,,,,,
50571,1,1,1,1,0,1,,,,,
50572,1,1,1,1,0,1,,,,,
50573,1,1,1,1,0,1,,,,,
50574,1,1,1,1,0,1,,,,,
50575,1,1,1,1,0,1,,,,,
50576,1,1,1,1,0,1,,,,,
50577,1,1,1,1,0,1,,,,,
50578,1,1,1,1,0,1,,,,,
50579,1,1,1,1,0,1,,,,,
50580,1,1,1,1,0,1,,,,,
50581,1,1,1,1,0,1,,,,,
50582,1,1,1,1,0,1,,,,,
50583,1,1,1,1,0,1,,,,,
50584,1,1,1,1,0,1,,,,,
50585,1,1,1,1,0,1,,,,,
50586,1,1,1,1,0,1,,,,,
50587,1,1,1,1,0,1,,,,,
50588,1,1,1,1,0,1,,,,,
50589,1,1,1,1,0,1,,,,,
50590,1,1,1,1,0,1,,,,,
50591,1,1,1,1,0,1,,,,,
50592,1,1,1,1,0,1,,,,,
50593,1,1,1,2,0,1,,,,,
50594,1,1,1,1,0,1,,,,,
50595,1,1,1,2,0,1,,,,,
50596,1,1,1,2,0,1,,,,,
50597,1,1,1,2,0,0,,,,,
50598,1,1,1,2,0,0,,,,,
50599,1,1,1,2,0,0,,,,,
50600,1,1,1,1,0,1,,,,,
50601,1,1,1,1,0,1,,,,,
50602,1,1,1,1,0,1,,,,,
50603,1,1,1,1,0,1,,,,,
50604,1,1,1,1,0,1,,,,,
50605,1,1,0,1,0,1,,,,,
50606,1,1,0,1,0,1,,,,,
50607,1,1,1,1,0,1,,,,,
50608,1,1,1,1,0,1,,,,,
50609,1,1,1,1,0,1,,,,,
50610,1,1,1,1,0,1,,,,,
50611,1,1,1,1,0,1,,,,,
50612,1,1,1,1,0,1,,,,,
50613,1,1,1,1,0,1,,,,,
50614,1,1,1,1,0,1,,,,,
50615,1,1,1,1,0,1,,,,,
50616,1,1,1,1,0,1,,,,,
50617,1,1,1,1,0,1,,,,,
50618,1,1,1,1,0,1,,,,,
50619,1,1,1,1,0,1,,,,,
50620,1,1,1,1,0,1,,,,,
